"k";"m";"nword";"count1";"count2";"count3";"clock span"
70;10000000;39213;600025;577601;78288;99
70;10000000;39213;600025;577601;78288;98
70;10000000;39213;600025;577601;78288;99
70;10000000;39213;600025;577601;78288;99
70;10000000;39213;600025;577601;78288;98
70;10000000;39213;600025;577601;78288;98
70;10000000;39213;600025;577601;78288;98
70;10000000;39213;600025;577601;78288;97
70;10000000;39213;600025;577601;78288;98
80;10000000;39213;599870;577601;78268;108
80;10000000;39213;599870;577601;78268;108
80;10000000;39213;599870;577601;78268;108
80;10000000;39213;599870;577601;78268;107
80;10000000;39213;599870;577601;78268;109
80;10000000;39213;599870;577601;78268;108
80;10000000;39213;599870;577601;78268;108
80;10000000;39213;599870;577601;78268;109
80;10000000;39213;599870;577601;78268;107
80;10000000;39213;599870;577601;78268;107
90;10000000;39213;599715;577601;78248;117
90;10000000;39213;599715;577601;78248;117
90;10000000;39213;599715;577601;78248;118
90;10000000;39213;599715;577601;78248;118
90;10000000;39213;599715;577601;78248;116
90;10000000;39213;599715;577601;78248;117
90;10000000;39213;599715;577601;78248;118
90;10000000;39213;599715;577601;78248;119
90;10000000;39213;599715;577601;78248;119
90;10000000;39213;599715;577601;78248;119
100;10000000;39213;599561;577601;78228;129
100;10000000;39213;599561;577601;78228;129
100;10000000;39213;599561;577601;78228;130
100;10000000;39213;599561;577601;78228;129
100;10000000;39213;599561;577601;78228;128
100;10000000;39213;599561;577601;78228;128
100;10000000;39213;599561;577601;78228;128
100;10000000;39213;599561;577601;78228;127
100;10000000;39213;599561;577601;78228;128
100;10000000;39213;599561;577601;78228;129
110;10000000;39213;599411;577601;78208;140
110;10000000;39213;599411;577601;78208;140
110;10000000;39213;599411;577601;78208;140
110;10000000;39213;599411;577601;78208;140
110;10000000;39213;599411;577601;78208;139
110;10000000;39213;599411;577601;78208;139
110;10000000;39213;599411;577601;78208;140
110;10000000;39213;599411;577601;78208;139
110;10000000;39213;599411;577601;78208;139
110;10000000;39213;599411;577601;78208;139
120;10000000;39213;599258;577601;78188;151
120;10000000;39213;599258;577601;78188;150
120;10000000;39213;599258;577601;78188;150
120;10000000;39213;599258;577601;78188;150
120;10000000;39213;599258;577601;78188;151
120;10000000;39213;599258;577601;78188;150
120;10000000;39213;599258;577601;78188;151
120;10000000;39213;599258;577601;78188;150
120;10000000;39213;599258;577601;78188;149
120;10000000;39213;599258;577601;78188;151
130;10000000;39213;599107;577601;78168;161
130;10000000;39213;599107;577601;78168;161
130;10000000;39213;599107;577601;78168;160
130;10000000;39213;599107;577601;78168;160
130;10000000;39213;599107;577601;78168;160
130;10000000;39213;599107;577601;78168;159
130;10000000;39213;599107;577601;78168;160
130;10000000;39213;599107;577601;78168;160
130;10000000;39213;599107;577601;78168;161
130;10000000;39213;599107;577601;78168;160
140;10000000;39213;598952;577601;78148;170
140;10000000;39213;598952;577601;78148;171
140;10000000;39213;598952;577601;78148;171
140;10000000;39213;598952;577601;78148;171
140;10000000;39213;598952;577601;78148;170
140;10000000;39213;598952;577601;78148;171
140;10000000;39213;598952;577601;78148;172
140;10000000;39213;598952;577601;78148;172
140;10000000;39213;598952;577601;78148;171
140;10000000;39213;598952;577601;78148;170
150;10000000;39213;598797;577601;78128;181
150;10000000;39213;598797;577601;78128;181
150;10000000;39213;598797;577601;78128;181
150;10000000;39213;598797;577601;78128;180
150;10000000;39213;598797;577601;78128;183
150;10000000;39213;598797;577601;78128;182
150;10000000;39213;598797;577601;78128;181
150;10000000;39213;598797;577601;78128;181
150;10000000;39213;598797;577601;78128;181
150;10000000;39213;598797;577601;78128;180
160;10000000;39213;598644;577601;78108;192
160;10000000;39213;598644;577601;78108;192
160;10000000;39213;598644;577601;78108;193
160;10000000;39213;598644;577601;78108;191
160;10000000;39213;598644;577601;78108;192
160;10000000;39213;598644;577601;78108;191
160;10000000;39213;598644;577601;78108;191
160;10000000;39213;598644;577601;78108;192
160;10000000;39213;598644;577601;78108;191
160;10000000;39213;598644;577601;78108;192
170;10000000;39213;598489;577601;78088;200
170;10000000;39213;598489;577601;78088;200
170;10000000;39213;598489;577601;78088;201
170;10000000;39213;598489;577601;78088;200
170;10000000;39213;598489;577601;78088;201
170;10000000;39213;598489;577601;78088;201
170;10000000;39213;598489;577601;78088;203
170;10000000;39213;598489;577601;78088;203
170;10000000;39213;598489;577601;78088;201
170;10000000;39213;598489;577601;78088;200
180;10000000;39213;598336;577601;78068;213
180;10000000;39213;598336;577601;78068;211
180;10000000;39213;598336;577601;78068;213
180;10000000;39213;598336;577601;78068;213
180;10000000;39213;598336;577601;78068;212
180;10000000;39213;598336;577601;78068;212
180;10000000;39213;598336;577601;78068;212
180;10000000;39213;598336;577601;78068;212
180;10000000;39213;598336;577601;78068;212
180;10000000;39213;598336;577601;78068;212
190;10000000;39213;598184;577601;78048;223
190;10000000;39213;598184;577601;78048;223
190;10000000;39213;598184;577601;78048;222
190;10000000;39213;598184;577601;78048;223
190;10000000;39213;598184;577601;78048;223
190;10000000;39213;598184;577601;78048;222
190;10000000;39213;598184;577601;78048;224
190;10000000;39213;598184;577601;78048;222
190;10000000;39213;598184;577601;78048;222
190;10000000;39213;598184;577601;78048;223
200;10000000;39213;598030;577601;78028;232
200;10000000;39213;598030;577601;78028;233
200;10000000;39213;598030;577601;78028;234
200;10000000;39213;598030;577601;78028;233
200;10000000;39213;598030;577601;78028;232
200;10000000;39213;598030;577601;78028;233
200;10000000;39213;598030;577601;78028;233
200;10000000;39213;598030;577601;78028;233
200;10000000;39213;598030;577601;78028;235
200;10000000;39213;598030;577601;78028;233
10;100000000;39213;130515;577629;17023;12
10;100000000;39213;255507;577629;33370;19
10;100000000;39213;130515;577629;17023;12
10;100000000;39213;255507;577629;33370;18
10;100000000;39213;130515;577629;17023;12
10;100000000;39213;255507;577629;33370;18
10;100000000;39213;130515;577629;17023;12
10;100000000;39213;255507;577629;33370;18
10;100000000;39213;130515;577629;17023;12
10;100000000;39213;255507;577629;33370;19
20;100000000;39213;255355;577607;33317;23
20;100000000;39213;600793;577607;78398;45
20;100000000;39213;255355;577607;33317;23
20;100000000;39213;600793;577607;78398;45
20;100000000;39213;255355;577607;33317;23
20;100000000;39213;600793;577607;78398;45
20;100000000;39213;600793;577607;78398;45
20;100000000;39213;255355;577607;33317;23
20;100000000;39213;600793;577607;78398;45
20;100000000;39213;255355;577607;33317;22
30;100000000;39213;600640;577601;78368;56
30;100000000;39213;600640;577601;78368;56
30;100000000;39213;600640;577601;78368;56
30;100000000;39213;600640;577601;78368;55
30;100000000;39213;600640;577601;78368;56
30;100000000;39213;600640;577601;78368;55
30;100000000;39213;600640;577601;78368;56
30;100000000;39213;600640;577601;78368;56
30;100000000;39213;600640;577601;78368;56
30;100000000;39213;600640;577601;78368;56
40;100000000;39213;600487;577601;78348;67
40;100000000;39213;600487;577601;78348;66
40;100000000;39213;600487;577601;78348;65
40;100000000;39213;600487;577601;78348;65
40;100000000;39213;600487;577601;78348;67
40;100000000;39213;600487;577601;78348;67
40;100000000;39213;600487;577601;78348;66
40;100000000;39213;600487;577601;78348;67
40;100000000;39213;600487;577601;78348;66
40;100000000;39213;600487;577601;78348;66
50;100000000;39213;600334;577601;78328;77
50;100000000;39213;600334;577601;78328;76
50;100000000;39213;600334;577601;78328;76
50;100000000;39213;600334;577601;78328;77
50;100000000;39213;600334;577601;78328;77
50;100000000;39213;600334;577601;78328;76
50;100000000;39213;600334;577601;78328;76
50;100000000;39213;600334;577601;78328;77
50;100000000;39213;600334;577601;78328;76
50;100000000;39213;600334;577601;78328;77
60;100000000;39213;600178;577601;78308;88
60;100000000;39213;600178;577601;78308;87
60;100000000;39213;600178;577601;78308;88
60;100000000;39213;600178;577601;78308;87
60;100000000;39213;600178;577601;78308;87
60;100000000;39213;600178;577601;78308;88
60;100000000;39213;600178;577601;78308;87
60;100000000;39213;600178;577601;78308;87
60;100000000;39213;600178;577601;78308;87
60;100000000;39213;600178;577601;78308;87
70;100000000;39213;600025;577601;78288;98
70;100000000;39213;600025;577601;78288;98
70;100000000;39213;600025;577601;78288;97
70;100000000;39213;600025;577601;78288;98
70;100000000;39213;600025;577601;78288;98
70;100000000;39213;600025;577601;78288;98
70;100000000;39213;600025;577601;78288;99
70;100000000;39213;600025;577601;78288;97
70;100000000;39213;600025;577601;78288;98
70;100000000;39213;600025;577601;78288;98
80;100000000;39213;599870;577601;78268;108
80;100000000;39213;599870;577601;78268;109
80;100000000;39213;599870;577601;78268;108
80;100000000;39213;599870;577601;78268;107
80;100000000;39213;599870;577601;78268;107
80;100000000;39213;599870;577601;78268;108
80;100000000;39213;599870;577601;78268;107
80;100000000;39213;599870;577601;78268;108
80;100000000;39213;599870;577601;78268;109
80;100000000;39213;599870;577601;78268;109
90;100000000;39213;599715;577601;78248;119
90;100000000;39213;599715;577601;78248;118
90;100000000;39213;599715;577601;78248;119
90;100000000;39213;599715;577601;78248;118
90;100000000;39213;599715;577601;78248;118
90;100000000;39213;599715;577601;78248;119
90;100000000;39213;599715;577601;78248;118
90;100000000;39213;599715;577601;78248;119
90;100000000;39213;599715;577601;78248;118
90;100000000;39213;599715;577601;78248;120
100;100000000;39213;599561;577601;78228;129
100;100000000;39213;599561;577601;78228;131
100;100000000;39213;599561;577601;78228;129
100;100000000;39213;599561;577601;78228;130
100;100000000;39213;599561;577601;78228;129
100;100000000;39213;599561;577601;78228;130
100;100000000;39213;599561;577601;78228;129
100;100000000;39213;599561;577601;78228;129
100;100000000;39213;599561;577601;78228;130
100;100000000;39213;599561;577601;78228;130
110;100000000;39213;599411;577601;78208;139
110;100000000;39213;599411;577601;78208;141
110;100000000;39213;599411;577601;78208;140
110;100000000;39213;599411;577601;78208;140
110;100000000;39213;599411;577601;78208;139
110;100000000;39213;599411;577601;78208;140
110;100000000;39213;599411;577601;78208;140
110;100000000;39213;599411;577601;78208;140
110;100000000;39213;599411;577601;78208;140
110;100000000;39213;599411;577601;78208;140
120;100000000;39213;599258;577601;78188;150
120;100000000;39213;599258;577601;78188;151
120;100000000;39213;599258;577601;78188;150
120;100000000;39213;599258;577601;78188;151
120;100000000;39213;599258;577601;78188;151
120;100000000;39213;599258;577601;78188;150
120;100000000;39213;599258;577601;78188;151
120;100000000;39213;599258;577601;78188;151
120;100000000;39213;599258;577601;78188;150
120;100000000;39213;599258;577601;78188;149
130;100000000;39213;599107;577601;78168;161
130;100000000;39213;599107;577601;78168;162
130;100000000;39213;599107;577601;78168;161
130;100000000;39213;599107;577601;78168;160
130;100000000;39213;599107;577601;78168;160
130;100000000;39213;599107;577601;78168;160
130;100000000;39213;599107;577601;78168;161
130;100000000;39213;599107;577601;78168;161
130;100000000;39213;599107;577601;78168;160
130;100000000;39213;599107;577601;78168;161
140;100000000;39213;598952;577601;78148;171
140;100000000;39213;598952;577601;78148;171
140;100000000;39213;598952;577601;78148;170
140;100000000;39213;598952;577601;78148;172
140;100000000;39213;598952;577601;78148;171
140;100000000;39213;598952;577601;78148;171
140;100000000;39213;598952;577601;78148;171
140;100000000;39213;598952;577601;78148;172
140;100000000;39213;598952;577601;78148;172
140;100000000;39213;598952;577601;78148;170
150;100000000;39213;598797;577601;78128;182
150;100000000;39213;598797;577601;78128;182
150;100000000;39213;598797;577601;78128;182
150;100000000;39213;598797;577601;78128;184
150;100000000;39213;598797;577601;78128;181
150;100000000;39213;598797;577601;78128;182
150;100000000;39213;598797;577601;78128;182
150;100000000;39213;598797;577601;78128;182
150;100000000;39213;598797;577601;78128;181
150;100000000;39213;598797;577601;78128;182
160;100000000;39213;598644;577601;78108;192
160;100000000;39213;598644;577601;78108;192
160;100000000;39213;598644;577601;78108;193
160;100000000;39213;598644;577601;78108;193
160;100000000;39213;598644;577601;78108;191
160;100000000;39213;598644;577601;78108;191
160;100000000;39213;598644;577601;78108;191
160;100000000;39213;598644;577601;78108;193
160;100000000;39213;598644;577601;78108;192
160;100000000;39213;598644;577601;78108;192
170;100000000;39213;598489;577601;78088;203
170;100000000;39213;598489;577601;78088;202
170;100000000;39213;598489;577601;78088;203
170;100000000;39213;598489;577601;78088;202
170;100000000;39213;598489;577601;78088;203
170;100000000;39213;598489;577601;78088;203
170;100000000;39213;598489;577601;78088;203
170;100000000;39213;598489;577601;78088;202
170;100000000;39213;598489;577601;78088;201
170;100000000;39213;598489;577601;78088;202
180;100000000;39213;598336;577601;78068;213
180;100000000;39213;598336;577601;78068;213
180;100000000;39213;598336;577601;78068;213
180;100000000;39213;598336;577601;78068;213
180;100000000;39213;598336;577601;78068;212
180;100000000;39213;598336;577601;78068;212
180;100000000;39213;598336;577601;78068;212
180;100000000;39213;598336;577601;78068;212
180;100000000;39213;598336;577601;78068;215
180;100000000;39213;598336;577601;78068;213
190;100000000;39213;598184;577601;78048;222
190;100000000;39213;598184;577601;78048;224
190;100000000;39213;598184;577601;78048;223
190;100000000;39213;598184;577601;78048;223
190;100000000;39213;598184;577601;78048;222
190;100000000;39213;598184;577601;78048;223
190;100000000;39213;598184;577601;78048;222
190;100000000;39213;598184;577601;78048;223
190;100000000;39213;598184;577601;78048;223
190;100000000;39213;598184;577601;78048;223
200;100000000;39213;598030;577601;78028;233
200;100000000;39213;598030;577601;78028;232
200;100000000;39213;598030;577601;78028;234
200;100000000;39213;598030;577601;78028;234
200;100000000;39213;598030;577601;78028;234
200;100000000;39213;598030;577601;78028;234
200;100000000;39213;598030;577601;78028;234
200;100000000;39213;598030;577601;78028;233
200;100000000;39213;598030;577601;78028;234
200;100000000;39213;598030;577601;78028;234
10;10000;75162;162521;1396298;20004;52
10;10000;75162;162521;1207557;20005;22
10;10000;75162;162521;1207551;20006;21
10;10000;75162;121688;1207504;15101;20
10;10000;75162;119712;1207532;14838;19
10;10000;75162;162522;1207523;20009;22
10;10000;75162;162521;1207517;20010;22
10;10000;75162;162522;1207497;20011;22
10;10000;75162;113724;1207499;14030;19
10;10000;75162;162343;1207498;19216;22
20;10000;75162;162521;1207581;20010;24
20;10000;75162;162521;1207591;20011;25
20;10000;75162;162521;1207593;20012;25
20;10000;75162;162521;1207604;20013;24
20;10000;75162;162522;1207606;20014;25
20;10000;75162;162521;1207587;20015;25
20;10000;75162;162523;1207591;20016;25
20;10000;75162;162523;1207610;20017;24
20;10000;75162;162521;1207603;20018;25
20;10000;75162;162521;1207560;20019;25
30;10000;75162;162520;1207555;20020;27
30;10000;75162;162521;1207586;20021;28
30;10000;75162;162522;1207583;20022;27
30;10000;75162;161618;1207584;16435;24
30;10000;75162;161618;1207643;16436;24
30;10000;75162;161619;1207643;16437;24
30;10000;75162;161619;1207568;16438;23
30;10000;75162;161618;1207563;16439;24
30;10000;75162;161618;1207490;16440;24
30;10000;75162;161618;1207631;16441;24
40;10000;75162;161619;1207560;16442;26
40;10000;75162;161619;1207555;16443;25
40;10000;75162;161618;1207486;16444;27
40;10000;75162;161618;1207539;16445;25
