"k";"m";"n";"count1";"count2";"count3";"time"
5;1000000;6622;97774;19530;3064;12710
5;1000000;6622;97774;19530;3064;13141
5;1000000;6622;97774;19530;3064;12847
5;1000000;6622;97774;19530;3064;14447
5;1000000;6622;97774;19530;3064;13025
5;1000000;6622;97774;19530;3064;12996
6;100;6622;97768;1276;200;10675
6;100;6622;97768;1276;200;10320
6;100;6622;97768;1276;200;9976
6;100;6622;97768;1276;200;10376
6;100;6622;97768;1276;200;9731
6;100;6622;97768;1276;200;10232
6;100;6622;97768;1276;200;10976
6;100;6622;97768;1276;200;10147
6;100;6622;97768;1276;200;10426
6;100;6622;97768;1276;200;9806
6;1000;6622;97768;12758;2000;11973
6;1000;6622;97768;12758;2000;12074
6;1000;6622;97768;12758;2000;12111
6;1000;6622;97768;12758;2000;11876
6;1000;6622;97768;12758;2000;11741
6;1000;6622;97768;12758;2000;12005
6;1000;6622;97768;12758;2000;12087
6;1000;6622;97768;12758;2000;12261
6;1000;6622;97768;12758;2000;11960
6;1000;6622;97768;12758;2000;12517
6;10000;6622;97768;96468;15123;25214
6;10000;6622;97768;96468;15123;25620
6;10000;6622;97768;96468;15123;26214
6;10000;6622;97768;96468;15123;25325
6;10000;6622;97768;96468;15123;25136
6;10000;6622;97768;96468;15123;24931
6;10000;6622;97768;96468;15123;25420
6;10000;6622;97768;96468;15123;24953
6;10000;6622;97768;96468;15123;25507
6;10000;6622;97768;96468;15123;25497
6;100000;6622;97768;96468;15123;24696
6;100000;6622;97768;96468;15123;24778
6;100000;6622;97768;84456;13236;22919
6;100000;6622;97768;84456;13236;23246
6;100000;6622;97768;84456;13236;23482
6;100000;6622;97768;84456;13236;23229
6;100000;6622;97768;84456;13236;22583
6;100000;6622;97768;84456;13236;22993
6;100000;6622;97768;84456;13236;23371
6;100000;6622;97768;84456;13236;21957
6;1000000;6622;97768;84456;13236;23215
6;1000000;6622;97768;84456;13236;23239
6;1000000;6622;97768;84456;13236;23695
6;1000000;6622;97768;84456;13236;22124
6;1000000;6622;97768;84456;13236;23495
6;1000000;6622;97768;84456;13236;23056
6;1000000;6622;97768;84456;13236;22681
6;1000000;6622;97768;84456;13236;23219
6;1000000;6622;97768;84456;13236;22363
6;1000000;6622;97768;84456;13236;22395
7;100;6622;97768;1276;200;10122
7;100;6622;97768;1276;200;10287
7;100;6622;97768;1276;200;10158
7;100;6622;97768;1276;200;10178
7;100;6622;97768;1276;200;10034
7;100;6622;97768;1276;200;10552
7;100;6622;97768;1276;200;10191
7;100;6622;97768;1276;200;10308
7;100;6622;97768;1276;200;10615
7;100;6622;97768;1276;200;10520
7;1000;6622;97768;12758;2000;11860
7;1000;6622;97768;12758;2000;11730
7;1000;6622;97768;12758;2000;12098
7;1000;6622;97768;12758;2000;12096
7;1000;6622;97768;12758;2000;11935
7;1000;6622;97768;12758;2000;12133
7;1000;6622;97768;12758;2000;12241
7;1000;6622;97768;12758;2000;11774
7;1000;6622;97768;12758;2000;12109
7;1000;6622;97768;12758;2000;11861
7;10000;6622;97768;84443;13232;24231
7;10000;6622;97768;84443;13232;24234
7;10000;6622;97768;84443;13232;24139
7;10000;6622;97768;84443;13232;24417
7;10000;6622;97768;84443;13232;24839
7;10000;6622;97768;84443;13232;23660
7;10000;6622;97768;84443;13232;25039
7;10000;6622;97768;84443;13232;23096
7;10000;6622;97768;84443;13232;24580
7;10000;6622;97768;84443;13232;23990
7;100000;6622;97768;84443;13232;24195
7;100000;6622;97768;84443;13232;23204
7;100000;6622;97768;84443;13232;25257
7;100000;6622;97768;84443;13232;24263
7;100000;6622;97768;84443;13232;23638
7;100000;6622;97768;84443;13232;23591
7;100000;6622;97768;84443;13232;24522
7;100000;6622;97768;84443;13232;24462
7;100000;6622;97768;84443;13232;22964
7;100000;6622;97768;84443;13232;25512
7;1000000;6622;97768;84443;13232;24007
7;1000000;6622;97768;84443;13232;23710
7;1000000;6622;97768;84443;13232;23961
7;1000000;6622;97768;84443;13232;24481
7;1000000;6622;97768;84443;13232;24663
7;1000000;6622;97768;84443;13232;24178
7;1000000;6622;97768;84443;13232;24122
7;1000000;6622;97768;84443;13232;24286
7;1000000;6622;97768;84443;13232;23957
7;1000000;6622;97768;84443;13232;23904
2;100;26046;439917;1472;451;41686
2;100;26046;439917;1472;451;42276
2;100;26046;439917;1472;451;41785
2;100;26046;439917;1472;451;41862
2;100;26046;439917;1472;451;41616
2;100;26046;439917;1472;451;41500
2;100;26046;439917;1472;451;42972
2;100;26046;439917;1472;451;42950
2;100;26046;439917;1472;451;41183
2;100;26046;439917;1472;451;41339
2;1000;26046;439917;2622;757;41289
2;1000;26046;439917;2622;757;43366
2;1000;26046;439917;2622;757;42790
2;1000;26046;439917;2622;757;45595
2;1000;26046;439917;2622;757;42492
2;1000;26046;439917;2622;757;41286
2;1000;26046;439917;2622;757;41945
2;1000;26046;439917;2622;757;40969
2;1000;26046;439917;2622;757;41255
2;1000;26046;439917;2622;757;41648
2;10000;26046;439917;2622;757;42395
2;10000;26046;439917;2622;757;42543
2;10000;26046;439917;2622;757;43315
2;10000;26046;439917;147252;49864;58049
2;10000;26046;439917;147252;49864;58708
2;10000;26046;439917;147252;49864;57378
2;10000;26046;439917;147252;49864;57341
2;10000;26046;439917;147252;49864;59975
2;10000;26046;439917;147252;49864;63591
2;10000;26046;439917;147252;49864;58588
2;100000;26046;439917;195124;67476;65184
2;100000;26046;439917;195124;67476;62921
2;100000;26046;439917;195124;67476;64118
2;100000;26046;439917;195124;67476;64585
2;100000;26046;439917;195124;67476;64563
2;100000;26046;439917;195124;67476;63699
2;100000;26046;439917;195124;67476;64269
2;100000;26046;439917;195124;67476;63699
2;100000;26046;439917;195124;67476;62820
2;100000;26046;439917;195124;67476;63870
2;1000000;26046;439917;195124;67476;67307
2;1000000;26046;439917;195124;67476;65548
2;1000000;26046;439917;195124;67476;64058
2;1000000;26046;439917;195124;67476;64769
2;1000000;26046;439917;195124;67476;63781
2;1000000;26046;439917;195124;67476;66395
2;1000000;26046;439917;195124;67476;64303
2;1000000;26046;439917;195124;67476;64077
2;1000000;26046;439917;182898;62171;63581
2;1000000;26046;439917;182898;62171;62802
3;100;26046;447996;1472;205;43839
3;100;26046;447996;1472;205;43459
3;100;26046;447996;1472;205;42945
3;100;26046;447996;1472;205;44309
3;100;26046;447996;1472;205;43496
3;100;26046;447996;1472;205;42605
3;100;26046;447996;1472;205;43933
3;100;26046;447996;1472;205;43421
3;100;26046;447996;1472;205;43280
3;100;26046;447996;1472;205;41897
3;1000;26046;447996;14740;2093;44203
3;1000;26046;447996;14740;2093;44093
3;1000;26046;447996;14740;2093;44363
3;1000;26046;447996;14740;2093;44694
3;1000;26046;447996;14740;2093;43853
3;1000;26046;447996;14740;2093;43602
3;1000;26046;447996;14740;2093;43104
3;1000;26046;447996;14740;2093;46635
3;1000;26046;447996;14740;2093;46078
3;1000;26046;447996;14740;2093;45446
3;10000;26046;447996;123813;17658;55182
3;10000;26046;447996;123813;17658;55859
3;10000;26046;447996;123813;17658;56164
3;10000;26046;447996;123813;17658;56240
3;10000;26046;447996;123813;17658;56181
3;10000;26046;447996;123813;17658;55854
3;10000;26046;447996;123813;17658;56263
3;10000;26046;447996;147396;21031;58156
3;10000;26046;447996;147396;21031;58773
3;10000;26046;447996;147396;21031;60822
3;100000;26046;447996;174380;24919;61439
3;100000;26046;447996;174380;24919;64108
3;100000;26046;447996;174380;24919;62089
3;100000;26046;447996;174380;24919;61126
3;100000;26046;447996;174380;24919;61729
3;100000;26046;447996;174380;24919;62280
3;100000;26046;447996;174380;24919;61926
3;100000;26046;447996;174380;24919;62466
3;100000;26046;447996;174380;24919;62286
3;100000;26046;447996;174380;24919;63291
3;1000000;26046;447996;174380;24919;61440
3;1000000;26046;447996;174380;24919;61450
3;1000000;26046;447996;174380;24919;63366
3;1000000;26046;447996;174380;24919;63919
3;1000000;26046;447996;174380;24919;62647
3;1000000;26046;447996;174380;24919;62094
3;1000000;26046;447996;174380;24919;61634
3;1000000;26046;447996;174380;24919;64070
3;1000000;26046;447996;174380;24919;63602
3;1000000;26046;447996;174380;24919;63479
4;100;26046;443487;1472;200;43665
4;100;26046;443487;1472;200;43336
4;100;26046;443487;1472;200;43998
4;100;26046;443487;1472;200;43206
4;100;26046;443487;1472;200;43306
4;100;26046;443487;1472;200;43565
4;100;26046;443487;1472;200;45302
4;100;26046;443487;1472;200;42339
4;100;26046;443487;1472;200;44520
4;100;26046;443487;1472;200;43196
4;1000;26046;443487;14728;2007;45036
4;1000;26046;443487;14728;2007;44847
4;1000;26046;443487;14728;2007;44656
4;1000;26046;443487;14728;2007;45493
4;1000;26046;443487;14728;2007;44181
4;1000;26046;443487;14728;2007;44252
4;1000;26046;443487;14728;2007;43741
4;1000;26046;443487;14728;2007;44822
4;1000;26046;443487;14728;2007;43696
4;1000;26046;443487;14728;2007;43900
4;10000;26046;443487;147451;20197;60484
4;10000;26046;443487;147451;20197;61384
4;10000;26046;443487;147451;20197;64279
4;10000;26046;443487;147451;20197;62044
4;10000;26046;443487;147451;20197;61961
4;10000;26046;443487;147451;20197;61753
4;10000;26046;443487;147451;20197;61151
4;10000;26046;443487;147451;20197;60320
4;10000;26046;443487;147451;20197;61037
4;10000;26046;443487;147451;20197;60173
4;100000;26046;443487;814353;111353;143345
4;100000;26046;443487;814353;111353;141107
4;100000;26046;443487;814353;111353;146898
4;100000;26046;443487;814353;111353;141851
4;100000;26046;443487;814353;111353;142471
4;100000;26046;443487;814353;111353;144622
4;100000;26046;443487;814353;111353;143526
4;100000;26046;443487;814353;111353;141960
4;100000;26046;443487;814353;111353;145724
4;100000;26046;443487;814353;111353;144199
4;1000000;26046;443487;814353;111353;146557
4;1000000;26046;443487;814353;111353;143829
4;1000000;26046;443487;814353;111353;144197
4;1000000;26046;443487;124259;17019;58759
4;1000000;26046;443487;124259;17019;56958
4;1000000;26046;443487;124259;17019;57803
4;1000000;26046;443487;124259;17019;60212
4;1000000;26046;443487;124259;17019;58705
4;1000000;26046;443487;124259;17019;58757
4;1000000;26046;443487;124259;17019;57091
5;100;26046;443849;1472;200;44214
5;100;26046;443849;1472;200;41741
5;100;26046;443849;1472;200;43203
5;100;26046;443849;1472;200;43172
5;100;26046;443849;1472;200;43877
5;100;26046;443849;1472;200;43837
5;100;26046;443849;1472;200;42814
5;100;26046;443849;1472;200;42650
5;100;26046;443849;1472;200;42458
5;100;26046;443849;1472;200;42220
5;1000;26046;443849;14719;2001;43500
5;1000;26046;443849;14719;2001;46713
5;1000;26046;443849;14719;2001;46412
5;1000;26046;443849;14719;2001;46031
5;1000;26046;443849;14719;2001;45176
5;1000;26046;443849;14719;2001;44202
5;1000;26046;443849;14719;2001;44899
5;1000;26046;443849;14719;2001;43609
5;1000;26046;443849;14719;2001;43394
5;1000;26046;443849;14719;2001;44572
5;10000;26046;443849;147351;20053;62662
5;10000;26046;443849;147351;20053;62661
5;10000;26046;443849;147450;20024;62318
5;10000;26046;443849;147450;20024;61899
5;10000;26046;443849;147450;20024;61947
5;10000;26046;443849;147450;20024;60909
5;10000;26046;443849;147450;20024;63318
5;10000;26046;443849;147450;20024;64895
5;10000;26046;443849;147450;20024;62185
5;10000;26046;443849;147450;20024;64121
5;100000;26046;443849;218684;29706;70534
5;100000;26046;443849;218684;29706;72322
5;100000;26046;443849;218684;29706;72641
5;100000;26046;443849;218684;29706;73091
5;100000;26046;443849;218684;29706;72744
5;100000;26046;443849;218684;29706;72683
5;100000;26046;443849;218684;29706;73285
5;100000;26046;443849;218684;29706;72825
5;100000;26046;443849;218684;29706;75106
5;100000;26046;443849;218684;29706;123019
5;1000000;26046;443849;218684;29706;72216
5;1000000;26046;443849;218684;29706;71755
5;1000000;26046;443849;218684;29706;73746
5;1000000;26046;443849;424559;57723;102225
5;1000000;26046;443849;424559;57723;101830
5;1000000;26046;443849;424559;57723;103549
5;1000000;26046;443849;424559;57723;106017
5;1000000;26046;443849;424559;57723;99260
5;1000000;26046;443849;424559;57723;99113
5;1000000;26046;443849;424559;57723;99949
6;100;26046;443849;1472;200;43923
6;100;26046;443849;1472;200;41867
6;100;26046;443849;1472;200;42526
6;100;26046;443849;1472;200;42731
6;100;26046;443849;1472;200;43346
6;100;26046;443849;1472;200;42788
6;100;26046;443849;1472;200;43383
6;100;26046;443849;1472;200;44020
6;100;26046;443849;1472;200;45952
6;100;26046;443849;1472;200;44415
6;1000;26046;443849;14735;2000;44391
6;1000;26046;443849;14735;2000;45315
6;1000;26046;443849;14735;2000;45229
6;1000;26046;443849;14735;2000;46221
6;1000;26046;443849;14735;2000;45216
6;1000;26046;443849;14735;2000;46183
6;1000;26046;443849;14735;2000;51731
6;1000;26046;443849;14735;2000;45867
6;1000;26046;443849;14735;2000;44867
6;1000;26046;443849;14735;2000;44765
6;10000;26046;443849;147467;20030;63776
6;10000;26046;443849;147467;20030;66041
6;10000;26046;443849;147467;20030;66094
6;10000;26046;443849;147467;20030;64299
6;10000;26046;443849;147467;20030;65443
6;10000;26046;443849;147467;20030;63827
6;10000;26046;443849;147467;20030;64671
6;10000;26046;443849;147467;20030;65427
6;10000;26046;443849;147467;20030;67120
6;10000;26046;443849;147467;20030;64333
6;100000;26046;443849;1474197;200169;256014
6;100000;26046;443849;1474197;200169;258832
6;100000;26046;443849;1474197;200169;258873
6;100000;26046;443849;1474197;200169;257767
6;100000;26046;443849;91031;12353;56265
6;100000;26046;443849;91031;12353;55952
6;100000;26046;443849;91031;12353;58080
6;100000;26046;443849;91031;12353;55936
6;100000;26046;443849;91031;12353;58157
6;100000;26046;443849;91031;12353;56489
6;1000000;26046;443849;91031;12353;56925
6;1000000;26046;443849;91031;12353;59263
6;1000000;26046;443849;91031;12353;55669
6;1000000;26046;443849;91031;12353;56024
6;1000000;26046;443849;91031;12353;56715
6;1000000;26046;443849;91031;12353;55233
6;1000000;26046;443849;91031;12353;55383
6;1000000;26046;443849;91031;12353;56762
6;1000000;26046;443849;91031;12353;55885
6;1000000;26046;443849;91031;12353;58324
7;100;26046;443849;1472;200;43207
7;100;26046;443849;1472;200;43380
7;100;26046;443849;1472;200;43048
7;100;26046;443849;1472;200;42182
7;100;26046;443849;1472;200;43041
7;100;26046;443849;1472;200;42349
7;100;26046;443849;1472;200;42805
7;100;26046;443849;1472;200;43506
7;100;26046;443849;1472;200;44145
7;100;26046;443849;1472;200;41699
7;1000;26046;443849;14735;2000;45540
7;1000;26046;443849;14735;2000;44640
7;1000;26046;443849;14735;2000;44884
7;1000;26046;443849;14735;2000;43727
7;1000;26046;443849;14735;2000;45273
7;1000;26046;443849;14735;2000;44578
7;1000;26046;443849;14735;2000;47076
7;1000;26046;443849;14735;2000;45630
7;1000;26046;443849;14735;2000;44150
7;1000;26046;443849;14735;2000;45810
7;10000;26046;443849;147464;20006;64500
7;10000;26046;443849;147464;20006;64619
7;10000;26046;443849;147464;20006;64845
7;10000;26046;443849;147464;20006;66651
7;10000;26046;443849;147464;20006;66357
7;10000;26046;443849;147464;20006;66446
7;10000;26046;443849;147464;20006;64877
7;10000;26046;443849;147464;20006;65904
7;10000;26046;443849;147464;20006;67271
7;10000;26046;443849;147464;20006;67209
7;100000;26046;443849;1474133;200084;267260
7;100000;26046;443849;1474133;200084;272197
7;100000;26046;443849;379561;51511;106371
7;100000;26046;443849;379561;51511;101474
7;100000;26046;443849;379561;51511;101183
7;100000;26046;443849;379561;51511;104692
7;100000;26046;443849;379561;51511;101539
7;100000;26046;443849;379561;51511;140886
7;100000;26046;443849;379561;51511;101710
7;100000;26046;443849;379561;51511;101862
7;1000000;26046;443849;379561;51511;103111
7;1000000;26046;443849;379561;51511;102135
7;1000000;26046;443849;379561;51511;103119
7;1000000;26046;443849;379561;51511;107382
7;1000000;26046;443849;379561;51511;101531
7;1000000;26046;443849;379561;51511;101134
7;1000000;26046;443849;379561;51511;101558
7;1000000;26046;443849;379561;51511;100722
7;1000000;26046;443849;674862;91593;144714
7;1000000;26046;443849;674862;91593;144637
2;100;39213;668264;1535;1145;63215
2;100;39213;668264;1535;1145;65907
2;100;39213;668264;1535;1145;62688
2;100;39213;668264;1535;1145;63303
2;100;39213;668264;1535;1145;62743
2;100;39213;668264;1535;1145;64611
2;100;39213;668264;1535;1145;62670
2;100;39213;668264;1535;1145;63535
2;100;39213;668264;1535;1145;63197
2;100;39213;668264;1535;1145;64201
2;1000;39213;668264;15328;8676;65092
2;1000;39213;668264;15328;8676;66350
2;1000;39213;668264;15328;8676;68436
2;1000;39213;668264;15328;8676;66286
2;1000;39213;668264;15328;8676;64702
2;1000;39213;668264;15328;8676;66490
2;1000;39213;668264;15328;8676;66435
2;1000;39213;668264;15328;8676;65737
2;1000;39213;668264;15328;8676;66111
2;1000;39213;668264;15328;8676;64341
2;10000;39213;668264;153325;98209;84531
2;10000;39213;668264;153325;98209;86791
2;10000;39213;668264;153325;98209;85601
2;10000;39213;668264;153325;98209;84864
2;10000;39213;668264;153325;98209;86524
2;10000;39213;668264;153325;98209;85190
2;10000;39213;668264;153325;98209;84477
2;10000;39213;668264;153325;98209;84089
2;10000;39213;668264;153325;98209;84881
2;10000;39213;668264;153325;98209;83506
2;100000;39213;668264;475165;303309;129022
2;100000;39213;668264;475165;303309;129798
2;100000;39213;668264;475165;303309;132751
2;100000;39213;668264;475165;303309;131820
2;100000;39213;668264;475165;303309;128820
2;100000;39213;668264;475165;303309;129607
2;100000;39213;668264;475165;303309;130322
2;100000;39213;668264;11829;7284;64916
2;100000;39213;668264;11829;7284;64486
2;100000;39213;668264;11829;7284;65227
2;1000000;39213;668264;11829;7284;66310
2;1000000;39213;668264;11829;7284;65973
2;1000000;39213;668264;11829;7284;66792
2;1000000;39213;668264;11829;7284;64642
2;1000000;39213;668264;11829;7284;63359
2;1000000;39213;668264;11829;7284;63892
2;1000000;39213;668264;11829;7284;68864
2;1000000;39213;668264;11829;7284;65051
2;1000000;39213;668264;11829;7284;63450
2;1000000;39213;668264;11829;7284;64296
3;100;39213;684222;1528;249;65714
3;100;39213;684222;1528;249;66085
3;100;39213;684222;1528;249;67699
3;100;39213;684222;1528;249;67852
3;100;39213;684222;1528;249;66737
3;100;39213;684222;1528;249;66757
3;100;39213;684222;1528;249;65073
3;100;39213;684222;1528;249;67146
3;100;39213;684222;1528;249;65381
3;100;39213;684222;1528;249;66498
3;1000;39213;684222;15310;2463;68226
3;1000;39213;684222;15310;2463;67341
3;1000;39213;684222;15310;2463;68524
3;1000;39213;684222;15310;2463;67385
3;1000;39213;684222;15310;2463;68727
3;1000;39213;684222;15310;2463;69134
3;1000;39213;684222;15310;2463;69298
3;1000;39213;684222;15310;2463;69073
3;1000;39213;684222;15310;2463;67272
3;1000;39213;684222;15310;2463;67666
3;10000;39213;684222;153255;24276;86998
3;10000;39213;684222;153255;24276;84547
3;10000;39213;684222;153255;24276;83187
3;10000;39213;684222;153255;24276;82749
3;10000;39213;684222;153255;24276;85746
3;10000;39213;684222;153255;24276;87751
3;10000;39213;684222;153255;24276;85434
3;10000;39213;684222;153255;24276;83146
3;10000;39213;684222;153255;24276;83763
3;10000;39213;684222;153255;24276;86838
3;100000;39213;684222;1532609;236334;249732
3;100000;39213;684222;926539;143209;177901
3;100000;39213;684222;926539;143209;179883
3;100000;39213;684222;926539;143209;175706
3;100000;39213;684222;926539;143209;174335
3;100000;39213;684222;926539;143209;177201
3;100000;39213;684222;926539;143209;174427
3;100000;39213;684222;926539;143209;180928
3;100000;39213;684222;926539;143209;176449
3;100000;39213;684222;926539;143209;176818
3;1000000;39213;684222;926539;143209;174933
3;1000000;39213;684222;684740;105408;146832
3;1000000;39213;684222;684740;105408;145982
3;1000000;39213;684222;684740;105408;151762
3;1000000;39213;684222;684740;105408;152125
3;1000000;39213;684222;684740;105408;148592
3;1000000;39213;684222;684740;105408;149955
3;1000000;39213;684222;684740;105408;145202
3;1000000;39213;684222;684740;105408;147797
3;1000000;39213;684222;684740;105408;151935
4;100;39213;691351;1536;206;67420
4;100;39213;691351;1536;206;67264
4;100;39213;691351;1536;206;66660
