"k";"m";"n";"count1";"count2";"count3";"time"
7;1000000;6622;97768;84443;13232;23892
7;1000000;6622;97768;84443;13232;23984
7;1000000;6622;97768;84443;13232;24094
7;1000000;6622;97768;84443;13232;23632
7;1000000;6622;97768;84443;13232;24233
7;1000000;6622;97768;84443;13232;23917
7;1000000;6622;97768;84443;13232;23646
2;100;26046;439917;1470;470;43590
2;100;26046;439917;1467;496;41552
2;100;26046;439917;1476;333;40491
2;100;26046;439917;1469;456;41266
2;100;26046;439917;1468;401;41195
2;100;26046;439917;1467;620;40528
2;100;26046;439917;1464;845;41975
2;100;26046;439917;1472;369;42784
2;100;26046;439917;1476;403;41169
2;100;26046;439917;1468;485;41796
2;1000;26046;439917;14721;4911;46676
2;1000;26046;439917;14744;5005;42430
2;1000;26046;439917;14746;5094;42986
2;1000;26046;439917;14725;4878;42854
2;1000;26046;439917;14719;4748;43257
2;1000;26046;439917;14732;5124;42982
2;1000;26046;439917;14744;5155;43187
2;1000;26046;439917;14746;5213;43452
2;1000;26046;439917;14749;5184;43240
2;1000;26046;439917;14754;5305;45106
2;10000;26046;439917;110174;38044;54913
2;10000;26046;439917;147351;48190;58485
2;10000;26046;439917;147442;51709;58154
2;10000;26046;439917;147453;49292;57610
2;10000;26046;439917;147304;51826;59184
2;10000;26046;439917;147353;51374;63478
2;10000;26046;439917;147429;48895;59737
2;10000;26046;439917;26000;9217;45436
2;10000;26046;439917;75928;25187;51103
2;10000;26046;439917;147362;48063;58602
2;100000;26046;439917;323112;109366;77954
2;100000;26046;439917;528359;178700;102461
2;100000;26046;439917;86236;29458;51119
2;100000;26046;439917;1040851;353456;159876
2;100000;26046;439917;458626;155308;94225
2;100000;26046;439917;28391;10548;44884
2;100000;26046;439917;132297;45183;58208
2;100000;26046;439917;158200;53621;62845
2;100000;26046;439917;107360;38612;54027
2;100000;26046;439917;386307;132511;85006
2;1000000;26046;439917;1016534;346372;159073
2;1000000;26046;439917;3858;1115;42271
2;1000000;26046;439917;1849123;629235;251029
2;1000000;26046;439917;127298;44255;56258
2;1000000;26046;439917;282297;94405;74168
2;1000000;26046;439917;197063;66702;65651
2;1000000;26046;439917;133385;45239;60112
2;1000000;26046;439917;149374;51760;58546
2;1000000;26046;439917;675723;231682;126569
2;1000000;26046;439917;262486;88822;70281
3;100;26046;447996;1474;205;43766
3;100;26046;447996;1473;213;42783
3;100;26046;447996;1469;207;43857
3;100;26046;447996;1466;210;42248
3;100;26046;447996;1469;218;41999
3;100;26046;447996;1469;215;42676
3;100;26046;447996;1473;209;42942
3;100;26046;447996;1475;224;41945
3;100;26046;447996;1466;209;43119
3;100;26046;447996;1478;207;43955
3;1000;26046;447996;14758;2076;47052
3;1000;26046;447996;9713;1389;44518
3;1000;26046;447996;14739;2082;43319
3;1000;26046;447996;14708;2111;43823
3;1000;26046;447996;14723;2086;43586
3;1000;26046;447996;11106;1612;43365
3;1000;26046;447996;14735;2125;45460
3;1000;26046;447996;14755;2103;44020
3;1000;26046;447996;14730;2116;45760
3;1000;26046;447996;14716;2130;44422
3;10000;26046;447996;147454;21145;58281
3;10000;26046;447996;75740;10866;50444
3;10000;26046;447996;26418;3762;45818
3;10000;26046;447996;147436;21010;58868
3;10000;26046;447996;147467;21003;60932
3;10000;26046;447996;147501;21216;61856
3;10000;26046;447996;147442;21132;59034
3;10000;26046;447996;143881;20586;59219
3;10000;26046;447996;147367;21045;60144
3;10000;26046;447996;147421;20974;59362
3;100000;26046;447996;41054;5868;46690
3;100000;26046;447996;410741;58527;89596
3;100000;26046;447996;237094;33878;69387
3;100000;26046;447996;181452;25940;63125
3;100000;26046;447996;251037;35889;71614
3;100000;26046;447996;45090;6434;47693
3;100000;26046;447996;207177;29609;65458
3;100000;26046;447996;744179;106508;131991
3;100000;26046;447996;336552;48019;82006
3;100000;26046;447996;1474367;210595;211336
3;1000000;26046;447996;257313;36673;70859
3;1000000;26046;447996;442004;63101;92414
3;1000000;26046;447996;414508;59044;88766
3;1000000;26046;447996;555245;79374;106090
3;1000000;26046;447996;149905;21520;59673
3;1000000;26046;447996;338513;48302;81747
3;1000000;26046;447996;769972;110103;133805
3;1000000;26046;447996;447201;63916;92308
3;1000000;26046;447996;64559;9190;49362
3;1000000;26046;447996;23409;3319;44217
4;100;26046;443487;1472;200;42768
4;100;26046;443487;1472;200;42356
4;100;26046;443487;1472;200;43149
4;100;26046;443487;1472;200;42295
4;100;26046;443487;1472;200;42794
4;100;26046;443487;1472;200;43648
4;100;26046;443487;1472;200;43175
4;100;26046;443487;1472;200;43459
4;100;26046;443487;1472;200;41885
4;100;26046;443487;1472;200;41951
4;1000;26046;443487;14728;2011;47883
4;1000;26046;443487;14728;2010;45204
4;1000;26046;443487;14718;2006;45509
4;1000;26046;443487;14750;2016;46074
4;1000;26046;443487;14725;2015;44610
4;1000;26046;443487;14735;2004;45736
4;1000;26046;443487;14737;2008;44596
4;1000;26046;443487;14718;2006;45456
4;1000;26046;443487;14741;2014;45337
4;1000;26046;443487;14728;2007;44780
4;10000;26046;443487;147480;20164;61753
4;10000;26046;443487;147359;20121;61793
4;10000;26046;443487;147413;20125;60081
4;10000;26046;443487;147475;20146;62195
4;10000;26046;443487;31777;4342;48407
4;10000;26046;443487;147413;20140;61334
4;10000;26046;443487;130164;17824;59082
4;10000;26046;443487;147398;20154;59549
4;10000;26046;443487;147428;20148;60160
4;10000;26046;443487;62242;8501;49760
4;100000;26046;443487;140453;19226;62645
4;100000;26046;443487;83863;11505;51652
4;100000;26046;443487;322592;44080;82067
4;100000;26046;443487;293768;40141;77726
4;100000;26046;443487;838445;114619;147454
4;100000;26046;443487;367622;50229;92097
4;100000;26046;443487;1080717;147759;177136
4;100000;26046;443487;94925;12982;54668
4;100000;26046;443487;124288;16982;57782
4;100000;26046;443487;317234;43381;82271
4;1000000;26046;443487;225173;30773;69506
4;1000000;26046;443487;205408;28064;68899
4;1000000;26046;443487;1938347;265250;277260
4;1000000;26046;443487;68775;9377;52250
4;1000000;26046;443487;26054;3562;48167
4;1000000;26046;443487;724261;99063;132271
4;1000000;26046;443487;423761;57894;95075
4;1000000;26046;443487;623313;85276;119682
4;1000000;26046;443487;826363;112921;144104
4;1000000;26046;443487;138428;18937;58557
5;100;26046;443849;1472;200;41800
5;100;26046;443849;1472;200;42020
5;100;26046;443849;1472;200;43633
5;100;26046;443849;1472;200;43603
5;100;26046;443849;1472;200;45274
5;100;26046;443849;1472;200;43483
5;100;26046;443849;1472;200;42380
5;100;26046;443849;1472;200;43743
5;100;26046;443849;1472;200;43327
5;100;26046;443849;1472;200;43791
5;1000;26046;443849;14735;2001;44678
5;1000;26046;443849;14719;2001;44816
5;1000;26046;443849;14735;2001;45122
5;1000;26046;443849;14735;2001;45172
5;1000;26046;443849;14735;2001;44439
5;1000;26046;443849;14719;2001;45246
5;1000;26046;443849;14735;2001;43796
5;1000;26046;443849;14735;2001;44669
5;1000;26046;443849;14735;2001;44251
5;1000;26046;443849;14719;2001;44862
5;10000;26046;443849;147375;20035;64913
5;10000;26046;443849;147359;20029;63316
5;10000;26046;443849;71225;9674;53446
5;10000;26046;443849;147444;20034;62517
5;10000;26046;443849;147439;20034;61042
5;10000;26046;443849;47296;6426;48614
5;10000;26046;443849;147374;20037;63602
5;10000;26046;443849;147344;20047;63725
5;10000;26046;443849;147428;20032;64080
5;10000;26046;443849;147486;20055;63693
5;100000;26046;443849;1474083;200387;251061
5;100000;26046;443849;391595;53216;95050
5;100000;26046;443849;262177;35643;78701
5;100000;26046;443849;151359;20574;63980
5;100000;26046;443849;440072;59828;101887
5;100000;26046;443849;39583;5379;49633
5;100000;26046;443849;42154;5728;48023
5;100000;26046;443849;223621;30407;71554
5;100000;26046;443849;170241;23150;64398
5;100000;26046;443849;417025;56694;98264
5;1000000;26046;443849;39583;5379;48087
5;1000000;26046;443849;459877;62487;107570
5;1000000;26046;443849;602610;81889;129015
5;1000000;26046;443849;129894;17661;59181
5;1000000;26046;443849;130780;17779;59344
5;1000000;26046;443849;266630;36230;76519
5;1000000;26046;443849;270506;36787;78503
5;1000000;26046;443849;39583;5379;49061
5;1000000;26046;443849;806117;109622;148157
5;1000000;26046;443849;249052;33876;75802
6;100;26046;443849;1472;200;43078
6;100;26046;443849;1472;200;45937
6;100;26046;443849;1472;200;43612
6;100;26046;443849;1472;200;43182
6;100;26046;443849;1472;200;42705
6;100;26046;443849;1472;200;43004
6;100;26046;443849;1472;200;43062
6;100;26046;443849;1472;200;41500
6;100;26046;443849;1472;200;43104
6;100;26046;443849;1472;200;45015
6;1000;26046;443849;14735;2000;44724
6;1000;26046;443849;14735;2000;46341
6;1000;26046;443849;14735;2000;44317
6;1000;26046;443849;14735;2000;44129
6;1000;26046;443849;14735;2000;44395
6;1000;26046;443849;14735;2000;45949
6;1000;26046;443849;14735;2000;48676
6;1000;26046;443849;14735;2000;46816
6;1000;26046;443849;14735;2000;44774
6;1000;26046;443849;14735;2000;44738
6;10000;26046;443849;104587;14195;58819
6;10000;26046;443849;84253;11432;53725
6;10000;26046;443849;147468;20021;62202
6;10000;26046;443849;147464;20010;65123
6;10000;26046;443849;84253;11432;56330
6;10000;26046;443849;84253;11432;56570
6;10000;26046;443849;84253;11432;54587
6;10000;26046;443849;118143;16037;59243
6;10000;26046;443849;84253;11432;54414
6;10000;26046;443849;91031;12353;56786
6;100000;26046;443849;84253;11432;56293
6;100000;26046;443849;91031;12353;57134
6;100000;26046;443849;540527;73412;121041
6;100000;26046;443849;91031;12353;58272
6;100000;26046;443849;104587;14195;57522
6;100000;26046;443849;1331879;180906;236527
6;100000;26046;443849;84253;11432;54665
6;100000;26046;443849;97809;13274;57642
6;100000;26046;443849;91031;12353;55893
6;100000;26046;443849;131699;17879;63118
6;1000000;26046;443849;502125;68180;118012
6;1000000;26046;443849;84253;11432;56406
6;1000000;26046;443849;1551065;210641;264508
6;1000000;26046;443849;481282;65355;111956
6;1000000;26046;443849;221898;30116;74378
6;1000000;26046;443849;84253;11432;55412
6;1000000;26046;443849;699703;95002;143028
6;1000000;26046;443849;1694441;230050;291077
6;1000000;26046;443849;84253;11432;55986
6;1000000;26046;443849;84253;11432;55807
7;100;26046;443849;1472;200;42221
7;100;26046;443849;1472;200;42911
7;100;26046;443849;1472;200;43573
7;100;26046;443849;1472;200;42215
7;100;26046;443849;1472;200;43969
7;100;26046;443849;1472;200;43943
7;100;26046;443849;1472;200;42547
7;100;26046;443849;1472;200;41990
7;100;26046;443849;1472;200;45573
7;100;26046;443849;1472;200;44683
7;1000;26046;443849;14735;2000;47541
7;1000;26046;443849;14735;2000;46153
7;1000;26046;443849;14735;2000;44995
7;1000;26046;443849;14735;2000;44664
7;1000;26046;443849;14735;2000;45737
7;1000;26046;443849;14735;2000;44011
7;1000;26046;443849;14735;2000;44141
7;1000;26046;443849;14735;2000;46486
7;1000;26046;443849;14735;2000;45415
7;1000;26046;443849;14735;2000;45277
7;10000;26046;443849;147464;20006;64417
7;10000;26046;443849;91016;12348;57183
7;10000;26046;443849;147460;20008;66349
7;10000;26046;443849;91016;12348;58067
7;10000;26046;443849;91016;12348;64028
7;10000;26046;443849;91016;12348;56387
7;10000;26046;443849;147467;20014;66226
7;10000;26046;443849;91016;12348;57351
7;10000;26046;443849;91016;12348;56616
7;10000;26046;443849;147464;20006;64805
7;100000;26046;443849;383994;52115;102682
7;100000;26046;443849;91016;12348;57858
7;100000;26046;443849;967616;131334;192398
7;100000;26046;443849;91016;12348;55845
7;100000;26046;443849;453170;61509;117367
7;100000;26046;443849;373984;50761;100869
7;100000;26046;443849;91016;12348;55190
7;100000;26046;443849;91016;12348;56708
7;100000;26046;443849;364815;49514;99472
7;100000;26046;443849;91016;12348;57381
7;1000000;26046;443849;1839346;249664;320626
7;1000000;26046;443849;91016;12348;56853
7;1000000;26046;443849;91016;12348;57656
7;1000000;26046;443849;634293;86089;140931
7;1000000;26046;443849;384095;52128;101578
7;1000000;26046;443849;91016;12348;56902
7;1000000;26046;443849;91016;12348;57425
7;1000000;26046;443849;91016;12348;55896
7;1000000;26046;443849;91016;12348;57414
7;1000000;26046;443849;91016;12348;55601
2;100;39213;668264;1534;1126;64102
2;100;39213;668264;1529;917;65803
2;100;39213;668264;1534;540;63784
2;100;39213;668264;1522;859;63461
2;100;39213;668264;1530;766;63769
2;100;39213;668264;1539;1339;62214
2;100;39213;668264;1524;1125;64754
2;100;39213;668264;1533;1034;63844
2;100;39213;668264;1532;1056;65665
2;100;39213;668264;1534;787;65344
2;1000;39213;668264;15317;9423;73923
2;1000;39213;668264;15314;10150;66036
2;1000;39213;668264;15326;9628;66987
2;1000;39213;668264;15333;8871;66821
2;1000;39213;668264;15365;9283;65683
2;1000;39213;668264;15335;8202;67572
2;1000;39213;668264;15321;10390;69208
2;1000;39213;668264;15334;9193;69441
2;1000;39213;668264;15343;10580;64731
2;1000;39213;668264;15335;9525;64495
2;10000;39213;668264;153255;98582;84360
2;10000;39213;668264;57477;36382;72610
2;10000;39213;668264;31077;21091;69531
2;10000;39213;668264;130453;84499;86121
2;10000;39213;668264;153229;95710;85760
2;10000;39213;668264;51513;31764;74016
2;10000;39213;668264;153222;100073;85459
2;10000;39213;668264;153252;99901;85170
2;10000;39213;668264;153292;93780;84019
2;10000;39213;668264;153294;96881;85749
2;100000;39213;668264;117802;73560;78941
2;100000;39213;668264;465011;290473;128863
2;100000;39213;668264;148465;95603;88550
2;100000;39213;668264;175647;108845;88450
2;100000;39213;668264;209100;131841;93286
2;100000;39213;668264;545749;343022;140922
2;100000;39213;668264;12043;7247;65065
2;100000;39213;668264;1141196;716561;223135
2;100000;39213;668264;105805;66942;78614
2;100000;39213;668264;477241;296908;130081
2;1000000;39213;668264;221382;136883;99827
2;1000000;39213;668264;2336493;1484769;390129
2;1000000;39213;668264;213070;134995;93256
2;1000000;39213;668264;1663438;1044767;290527
2;1000000;39213;668264;452662;281236;124186
2;1000000;39213;668264;86416;52102;77621
2;1000000;39213;668264;364060;222973;115861
2;1000000;39213;668264;652189;415597;155820
2;1000000;39213;668264;1635844;1023212;289935
2;1000000;39213;668264;1040500;657816;209795
3;100;39213;684222;1532;223;67229
3;100;39213;684222;1534;232;67632
3;100;39213;684222;1531;213;71298
3;100;39213;684222;1536;220;67034
3;100;39213;684222;1530;263;67048
3;100;39213;684222;1529;261;65424
3;100;39213;684222;1535;233;65638
