date;input;n;k;m;i;count1;count2;count3;count;usr;sys;time
2015-12-29 10:42:17.752539331+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;100;17;43169;1196;200;44565;0;0;0
2015-12-29 10:42:17.756715338+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;100;18;43169;1196;200;44565;0;0;0
2015-12-29 10:42:17.763392957+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;100;19;43169;1196;200;44565;0;0;0
2015-12-29 10:42:17.767589484+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;100;20;43169;1196;200;44565;0;0;0
2015-12-29 10:42:17.772369756+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000;1;43169;11984;2000;57153;0;0;0
2015-12-29 10:42:17.777108754+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000;2;43169;11984;2000;57153;0;0;0
2015-12-29 10:42:17.781780620+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000;3;43169;11984;2000;57153;0;0;0
2015-12-29 10:42:17.787305604+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000;4;43169;11984;2000;57153;0;0;0
2015-12-29 10:42:17.795289598+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000;5;43169;11984;2000;57153;0;0;0
2015-12-29 10:42:17.800573810+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000;6;43169;11984;2000;57153;0;0;0
2015-12-29 10:42:17.806255399+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000;7;43169;11984;2000;57153;0;0;0
2015-12-29 10:42:17.810775053+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000;8;43169;11984;2000;57153;0;0;0
2015-12-29 10:42:17.815393213+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000;9;43169;11984;2000;57153;0;0;0
2015-12-29 10:42:17.820177459+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000;10;43169;11984;2000;57153;0;0;0
2015-12-29 10:42:17.824730572+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000;11;43169;11984;2000;57153;0;0;0
2015-12-29 10:42:17.829454403+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000;12;43169;11984;2000;57153;0;0;0
2015-12-29 10:42:17.834095474+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000;13;43169;11984;2000;57153;0;0;0
2015-12-29 10:42:17.838783225+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000;14;43169;11984;2000;57153;0;0;0
2015-12-29 10:42:17.843933914+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000;15;43169;11984;2000;57153;0;0;0
2015-12-29 10:42:17.849766860+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000;16;43169;11984;2000;57153;0;0;0
2015-12-29 10:42:17.854414747+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000;17;43169;11984;2000;57153;0;0;0
2015-12-29 10:42:17.859036599+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000;18;43169;11984;2000;57153;0;0;0
2015-12-29 10:42:17.864374369+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000;19;43169;11984;2000;57153;0;0;0
2015-12-29 10:42:17.869196476+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000;20;43169;11984;2000;57153;0;0;0
2015-12-29 10:42:17.874467617+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;10000;1;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:17.880486212+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;10000;2;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:17.887075689+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;10000;3;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:17.893212234+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;10000;4;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:17.901173427+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;10000;5;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:17.911316972+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;10000;6;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:17.917636244+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;10000;7;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:17.925040338+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;10000;8;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:17.931364865+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;10000;9;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:17.937608673+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;10000;10;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:17.943911676+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;10000;11;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:17.950269628+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;10000;12;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:17.956535103+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;10000;13;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:17.962708633+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;10000;14;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:17.968894675+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;10000;15;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:17.975160294+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;10000;16;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:17.981327567+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;10000;17;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:17.987542100+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;10000;18;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:17.993734613+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;10000;19;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:17.999949790+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;10000;20;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.007307586+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;100000;1;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.016835103+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;100000;2;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.025183495+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;100000;3;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.031419833+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;100000;4;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.038514751+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;100000;5;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.044820891+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;100000;6;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.051201397+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;100000;7;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.057585974+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;100000;8;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.063839209+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;100000;9;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.070021985+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;100000;10;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.076285253+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;100000;11;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.082536237+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;100000;12;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.088706701+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;100000;13;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.095006616+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;100000;14;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.101503709+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;100000;15;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.107787868+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;100000;16;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.113930934+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;100000;17;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.120157888+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;100000;18;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.126299912+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;100000;19;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.132546552+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;100000;20;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.140935371+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000000;1;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.147182553+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000000;2;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.153915866+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000000;3;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.160545747+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000000;4;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.167140244+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000000;5;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.174665234+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000000;6;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.180871163+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000000;7;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.187230990+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000000;8;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.193370203+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000000;9;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.199681514+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000000;10;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.206853359+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000000;11;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.217704859+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000000;12;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.224028023+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000000;13;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.230322572+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000000;14;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.236640216+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000000;15;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.242728807+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000000;16;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.248738820+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000000;17;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.255075081+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000000;18;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.262527439+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000000;19;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.269186565+01:00 ; ./dataset/book4_don-quixote_4k.txt ;4030;7;1000000;20;43169;48223;8048;99440;0;0;0
2015-12-29 10:42:18.276824568+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100;1;11276086;1923;6048;11284057;0.21;0;0.21
2015-12-29 10:42:18.542013432+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100;2;11276086;1923;6048;11284057;0.22;0;0.22
2015-12-29 10:42:18.802773847+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100;3;11276086;1923;6048;11284057;0.21;0;0.21
2015-12-29 10:42:19.061870416+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100;4;11276086;1934;9156;11287176;0.21;0;0.21
2015-12-29 10:42:19.320337146+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100;5;11276086;1934;9156;11287176;0.21;0;0.22
2015-12-29 10:42:19.585116433+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100;6;11276086;1934;9156;11287176;0.21;0;0.21
2015-12-29 10:42:19.843815860+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100;7;11276086;1934;9156;11287176;0.22;0;0.22
2015-12-29 10:42:20.105854796+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100;8;11276086;1925;5598;11283609;0.22;0;0.22
2015-12-29 10:42:20.367803012+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100;9;11276086;1925;5598;11283609;0.21;0;0.21
2015-12-29 10:42:20.626374725+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100;10;11276086;1925;5598;11283609;0.2;0.01;0.22
2015-12-29 10:42:20.886230032+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100;11;11276086;1925;5598;11283609;0.22;0;0.22
2015-12-29 10:42:21.146505994+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100;12;11276086;1931;4453;11282470;0.21;0;0.22
2015-12-29 10:42:21.408059738+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100;13;11276086;1931;4453;11282470;0.21;0;0.21
2015-12-29 10:42:21.666257851+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100;14;11276086;1931;4453;11282470;0.22;0;0.22
2015-12-29 10:42:21.929094195+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100;15;11276086;1931;4453;11282470;0.22;0;0.22
2015-12-29 10:42:22.190215605+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100;16;11276086;1930;5153;11283169;0.22;0;0.22
2015-12-29 10:42:22.450170515+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100;17;11276086;1930;5153;11283169;0.21;0;0.21
2015-12-29 10:42:22.708125946+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100;18;11276086;1930;5153;11283169;0.22;0;0.22
2015-12-29 10:42:22.970683688+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100;19;11276086;1928;10567;11288581;0.21;0;0.22
2015-12-29 10:42:23.231076303+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100;20;11276086;1928;10567;11288581;0.21;0;0.22
2015-12-29 10:42:23.493434656+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000;1;11276086;19309;95360;11390755;0.2;0.01;0.22
2015-12-29 10:42:23.757625231+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000;2;11276086;19309;95360;11390755;0.21;0;0.22
2015-12-29 10:42:24.021903551+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000;3;11276086;19336;104449;11399871;0.22;0;0.22
2015-12-29 10:42:24.287259037+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000;4;11276086;19336;104449;11399871;0.22;0;0.22
2015-12-29 10:42:24.549039263+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000;5;11276086;19336;104449;11399871;0.22;0;0.22
2015-12-29 10:42:24.810725499+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000;6;11276086;19336;104449;11399871;0.21;0;0.22
2015-12-29 10:42:25.073197330+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000;7;11276086;19325;106460;11401871;0.22;0;0.22
2015-12-29 10:42:25.339358822+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000;8;11276086;19325;106460;11401871;0.21;0;0.22
2015-12-29 10:42:25.600721558+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000;9;11276086;19325;106460;11401871;0.21;0;0.22
2015-12-29 10:42:25.861485794+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000;10;11276086;19325;106460;11401871;0.21;0;0.22
2015-12-29 10:42:26.123336322+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000;11;11276086;19328;111449;11406863;0.22;0;0.22
2015-12-29 10:42:26.388928348+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000;12;11276086;19328;111449;11406863;0.22;0;0.22
2015-12-29 10:42:26.649638043+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000;13;11276086;19328;111449;11406863;0.22;0;0.22
2015-12-29 10:42:26.916890888+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000;14;11276086;19328;111449;11406863;0.22;0;0.22
2015-12-29 10:42:27.180379624+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000;15;11276086;19305;91982;11387373;0.22;0;0.22
2015-12-29 10:42:27.443280105+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000;16;11276086;19305;91982;11387373;0.22;0;0.22
2015-12-29 10:42:27.704260766+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000;17;11276086;19305;91982;11387373;0.22;0;0.22
2015-12-29 10:42:27.965650521+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000;18;11276086;19305;91982;11387373;0.22;0;0.22
2015-12-29 10:42:28.227145418+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000;19;11276086;19313;117672;11413071;0.21;0;0.22
2015-12-29 10:42:28.489920911+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000;20;11276086;19313;117672;11413071;0.22;0;0.22
2015-12-29 10:42:28.752175729+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;10000;1;11276086;193150;982665;12451901;0.24;0;0.24
2015-12-29 10:42:29.038731968+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;10000;2;11276086;193178;1069909;12539173;0.24;0;0.24
2015-12-29 10:42:29.324982132+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;10000;3;11276086;193178;1069909;12539173;0.24;0;0.24
2015-12-29 10:42:29.612989781+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;10000;4;11276086;193178;1069909;12539173;0.24;0;0.24
2015-12-29 10:42:30.018382975+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;10000;5;11276086;193110;1084816;12554012;0.24;0;0.24
2015-12-29 10:42:30.304733811+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;10000;6;11276086;193110;1084816;12554012;0.24;0;0.24
2015-12-29 10:42:30.592393108+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;10000;7;11276086;193110;1084816;12554012;0.24;0;0.24
2015-12-29 10:42:30.877256283+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;10000;8;11276086;193110;1084816;12554012;0.24;0;0.24
2015-12-29 10:42:31.166071933+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;10000;9;11276086;193117;1052942;12522145;0.24;0;0.24
2015-12-29 10:42:31.451884460+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;10000;10;11276086;193117;1052942;12522145;0.24;0;0.24
2015-12-29 10:42:31.737054352+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;10000;11;11276086;193117;1052942;12522145;0.24;0;0.24
2015-12-29 10:42:32.025309689+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;10000;12;11276086;193232;1063905;12533223;0.24;0;0.24
2015-12-29 10:42:32.313384364+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;10000;13;11276086;193232;1063905;12533223;0.24;0;0.24
2015-12-29 10:42:32.600398124+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;10000;14;11276086;193232;1063905;12533223;0.24;0;0.24
2015-12-29 10:42:32.888523666+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;10000;15;11276086;193232;1063905;12533223;0.24;0;0.24
2015-12-29 10:42:33.177535309+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;10000;16;11276086;193113;1016995;12486194;0.24;0;0.24
2015-12-29 10:42:33.463949840+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;10000;17;11276086;193113;1016995;12486194;0.24;0;0.24
2015-12-29 10:42:33.747850406+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;10000;18;11276086;193113;1016995;12486194;0.24;0;0.24
2015-12-29 10:42:34.034829462+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;10000;19;11276086;193237;1163287;12632610;0.24;0;0.25
2015-12-29 10:42:34.325510465+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;10000;20;11276086;193237;1163287;12632610;0.24;0;0.24
2015-12-29 10:42:34.614764167+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100000;1;11276086;1931675;10405921;23613682;0.48;0;0.48
2015-12-29 10:42:35.258573270+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100000;2;11276086;1931551;10491653;23699290;0.47;0;0.47
2015-12-29 10:42:35.775325789+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100000;3;11276086;1931551;10491653;23699290;0.48;0;0.48
2015-12-29 10:42:36.304424228+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100000;4;11276086;1931641;10287366;23495093;0.46;0;0.47
2015-12-29 10:42:36.820280812+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100000;5;11276086;1931641;10287366;23495093;0.48;0;0.48
2015-12-29 10:42:37.340641663+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100000;6;11276086;1931698;10303280;23511064;0.47;0;0.47
2015-12-29 10:42:37.858562874+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100000;7;11276086;1931698;10303280;23511064;0.47;0;0.48
2015-12-29 10:42:38.380500167+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100000;8;11276086;1931561;10215421;23423068;0.46;0;0.47
2015-12-29 10:42:38.898452503+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100000;9;11276086;1931561;10215421;23423068;0.48;0;0.48
2015-12-29 10:42:39.423486960+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100000;10;11276086;1931601;10308159;23515846;0.47;0;0.48
2015-12-29 10:42:39.943747342+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100000;11;11276086;1931646;10219518;23427250;0.47;0;0.47
2015-12-29 10:42:40.580767531+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100000;12;11276086;1931646;10219518;23427250;0.47;0;0.47
2015-12-29 10:42:41.096561464+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100000;13;11276086;1175684;6201441;18653211;0.37;0;0.37
2015-12-29 10:42:41.515935546+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100000;14;11276086;1175684;6201441;18653211;0.37;0;0.37
2015-12-29 10:42:41.934430456+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100000;15;11276086;1175684;6201441;18653211;0.37;0;0.37
2015-12-29 10:42:42.352449582+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100000;16;11276086;1931341;10248293;23455720;0.46;0;0.47
2015-12-29 10:42:42.867312553+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100000;17;11276086;1931341;10248293;23455720;0.47;0;0.48
2015-12-29 10:42:43.389940894+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100000;18;11276086;936790;4869250;17082126;0.33;0;0.34
2015-12-29 10:42:43.771738989+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100000;19;11276086;936790;4869250;17082126;0.34;0;0.34
2015-12-29 10:42:44.159142671+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;100000;20;11276086;1931617;10461394;23669097;0.47;0;0.47
2015-12-29 10:42:44.678557493+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000000;1;11276086;11215425;60667745;83159256;1.73;0;1.74
2015-12-29 10:42:46.464367222+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000000;2;11276086;9334837;49774321;70385244;1.47;0;1.47
2015-12-29 10:42:47.981789819+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000000;3;11276086;19316445;103405283;133997814;2.81;0;2.82
2015-12-29 10:42:50.843856480+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000000;4;11276086;7900413;43066082;62242581;1.29;0;1.33
2015-12-29 10:42:52.215903057+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000000;5;11276086;19315731;103005793;133597610;2.82;0;2.83
2015-12-29 10:42:55.086361321+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000000;6;11276086;1321497;7026812;19624395;0.4;0;0.4
2015-12-29 10:42:55.532230926+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000000;7;11276086;1321497;7026812;19624395;0.39;0;0.39
2015-12-29 10:42:55.970807101+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000000;8;11276086;2453024;13268970;26998080;0.55;0;0.55
2015-12-29 10:42:56.567711800+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000000;9;11276086;2453024;13268970;26998080;0.54;0.01;0.55
2015-12-29 10:42:57.164672486+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000000;10;11276086;1406186;7681108;20363380;0.4;0;0.41
2015-12-29 10:42:57.615892373+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000000;11;11276086;1406186;7681108;20363380;0.41;0;0.41
2015-12-29 10:42:58.067578015+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000000;12;11276086;9213001;49671099;70160186;1.47;0;1.47
2015-12-29 10:42:59.580300220+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000000;13;11276086;15418344;82674178;109368608;2.28;0;2.29
2015-12-29 10:43:01.916688335+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000000;14;11276086;2420164;13226878;26923128;0.55;0;0.55
2015-12-29 10:43:02.512355239+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000000;15;11276086;7703969;41668405;60648460;1.25;0;1.25
2015-12-29 10:43:03.929749275+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000000;16;11276086;13508002;72285445;97069533;2.03;0;2.03
2015-12-29 10:43:06.008320506+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000000;17;11276086;19315277;104210866;134802229;2.87;0;2.87
2015-12-29 10:43:08.925719621+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000000;18;11276086;1467447;7831937;20575470;0.41;0;0.41
2015-12-29 10:43:09.382641515+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000000;19;11276086;19315367;103242065;133833518;2.83;0.01;2.84
2015-12-29 10:43:12.269532932+01:00 ; ./dataset/book5_allbooks.txt ;626342;2;1000000;20;11276086;145731;775232;12197049;0.23;0;0.24
2015-12-29 10:43:12.550971111+01:00 ; ./dataset/book5_allbooks.txt ;626342;3;100;1;11276160;1937;436;11278533;0.23;0;0.23
2015-12-29 10:43:12.829093610+01:00 ; ./dataset/book5_allbooks.txt ;626342;3;100;2;11276160;1937;436;11278533;0.23;0;0.23
2015-12-29 10:43:13.107346093+01:00 ; ./dataset/book5_allbooks.txt ;626342;3;100;3;11276160;1939;423;11278522;0.23;0;0.24
